Zip Code,Median income (dollars)
ZCTA5 70346,35820
ZCTA5 70352,104107
ZCTA5 70353,32122
ZCTA5 70354,58533
ZCTA5 70355,46958
ZCTA5 70356,39542
ZCTA5 70357,44803
ZCTA5 70359,44245
ZCTA5 70360,72613
ZCTA5 70363,37922
ZCTA5 70364,65327
ZCTA5 70372,29841
ZCTA5 70373,57019
ZCTA5 70374,52827
ZCTA5 70375,57031
ZCTA5 70377,47149
ZCTA5 70380,39649
ZCTA5 70390,51450
ZCTA5 70391,79639
ZCTA5 70392,45164
ZCTA5 70394,43358
ZCTA5 70395,59707
ZCTA5 70401,35502
ZCTA5 70403,50136
ZCTA5 70420,71609
ZCTA5 70422,39384
ZCTA5 70426,38900
ZCTA5 70427,36331
ZCTA5 70431,45729
ZCTA5 70433,72728
ZCTA5 70435,72262
ZCTA5 70437,56091
ZCTA5 70438,44035
ZCTA5 70441,46250
ZCTA5 70442,95511
ZCTA5 70443,27483
ZCTA5 70444,41028
ZCTA5 70445,60514
ZCTA5 70446,66479
ZCTA5 70447,107830
ZCTA5 70448,82840
ZCTA5 70449,60365
ZCTA5 70450,48906
ZCTA5 70452,55645
ZCTA5 70453,66360
ZCTA5 70454,57428
ZCTA5 70455,125422
ZCTA5 70456,48661
ZCTA5 70458,56701
ZCTA5 70460,51289
ZCTA5 70461,75843
ZCTA5 70462,42758
ZCTA5 70463,27250
ZCTA5 70464,39375
ZCTA5 70466,60106
ZCTA5 70471,84873
ZCTA5 70501,30858
ZCTA5 70503,81468
ZCTA5 70506,49893
ZCTA5 70507,61832
ZCTA5 70508,73111
ZCTA5 70510,47619
ZCTA5 70512,53056
ZCTA5 70513,81031
ZCTA5 70514,29761
ZCTA5 70515,27149
ZCTA5 70517,46650
ZCTA5 70518,74722
ZCTA5 70520,50044
ZCTA5 70524,35179
ZCTA5 70525,42090
ZCTA5 70526,34784
ZCTA5 70528,40529
ZCTA5 70529,52058
ZCTA5 70531,76155
ZCTA5 70532,49146
ZCTA5 70533,50307
ZCTA5 70534,36250
ZCTA5 70535,42781
ZCTA5 70537,50086
ZCTA5 70538,41236
ZCTA5 70541,24844
ZCTA5 70542,74902
ZCTA5 70543,83506
ZCTA5 70544,46040
ZCTA5 70546,38462
ZCTA5 70548,41063
ZCTA5 70549,34536
ZCTA5 70552,31875
ZCTA5 70554,26578
ZCTA5 70555,59982
ZCTA5 70556,37708
ZCTA5 70559,61842
ZCTA5 70560,47314
ZCTA5 70563,67166
ZCTA5 70570,40906
ZCTA5 70576,36919
ZCTA5 70577,43933
ZCTA5 70578,54756
ZCTA5 70580,50972
ZCTA5 70582,50059
ZCTA5 70583,52045
ZCTA5 70584,38695
ZCTA5 70585,24350
ZCTA5 70586,31118
ZCTA5 70589,35819
ZCTA5 70591,56097
ZCTA5 70592,82301
ZCTA5 70601,37006
ZCTA5 70605,70836
ZCTA5 70607,39342
ZCTA5 70611,82469
ZCTA5 70615,35173
ZCTA5 70630,60722
ZCTA5 70632,105625
ZCTA5 70633,70985
ZCTA5 70634,52208
ZCTA5 70637,104003
ZCTA5 70638,40901
ZCTA5 70640,12372
ZCTA5 70643,28711
ZCTA5 70645,47969
ZCTA5 70647,59770
ZCTA5 70648,53021
ZCTA5 70652,47778
ZCTA5 70653,42455
ZCTA5 70655,46944
ZCTA5 70656,50023
ZCTA5 70657,54629
ZCTA5 70658,73750
ZCTA5 70659,54135
ZCTA5 70660,60382
ZCTA5 70661,31607
ZCTA5 70662,57434
ZCTA5 70663,54967
ZCTA5 70665,72337
ZCTA5 70668,40842
ZCTA5 70669,50667
ZCTA5 70706,77305
ZCTA5 70710,79590
ZCTA5 70711,79013
ZCTA5 70712,71635
ZCTA5 70714,65170
ZCTA5 70715,42813
ZCTA5 70719,67712
ZCTA5 70721,73063
ZCTA5 70722,63061
ZCTA5 70723,46189
ZCTA5 70726,69205
ZCTA5 70730,53974
ZCTA5 70732,52527
ZCTA5 70733,44695
ZCTA5 70734,106699
ZCTA5 70736,20104
ZCTA5 70737,74863
ZCTA5 70739,103316
ZCTA5 70740,46536
ZCTA5 70743,122569
ZCTA5 70744,60982
ZCTA5 70748,46484
ZCTA5 70749,33304
ZCTA5 70750,27578
ZCTA5 70753,24542
ZCTA5 70754,60129
ZCTA5 70755,49375
ZCTA5 70757,54219
ZCTA5 70759,33125
ZCTA5 70760,34399
ZCTA5 70761,36417
ZCTA5 70763,100846
ZCTA5 70764,52315
ZCTA5 70767,63343
ZCTA5 70769,100458
ZCTA5 70770,75469
ZCTA5 70772,39715
ZCTA5 70774,81777
ZCTA5 70775,63698
ZCTA5 70776,56529
ZCTA5 70777,64859
ZCTA5 70778,97979
ZCTA5 70780,73710
ZCTA5 70783,73631
ZCTA5 70785,71395
ZCTA5 70787,21378
ZCTA5 70788,44632
ZCTA5 70789,19606
ZCTA5 70791,78231
ZCTA5 70801,97255
ZCTA5 70802,27723
ZCTA5 70805,24277
ZCTA5 70806,42941
ZCTA5 70807,33973
ZCTA5 70808,64712
ZCTA5 70809,67371
ZCTA5 70810,92255
ZCTA5 70811,48381
ZCTA5 70812,38235
ZCTA5 70814,46394
ZCTA5 70815,50862
ZCTA5 70816,53831
ZCTA5 70817,91639
ZCTA5 70818,72778
ZCTA5 70819,65774
ZCTA5 70820,31442
ZCTA5 71001,33052
ZCTA5 71003,43897
ZCTA5 71004,31105
ZCTA5 71006,76687
ZCTA5 71007,57868
ZCTA5 71008,26683
ZCTA5 71016,35417
ZCTA5 71018,26146
ZCTA5 71019,34459
ZCTA5 71021,20665
ZCTA5 71023,26523
ZCTA5 71024,38099
ZCTA5 71027,44364
ZCTA5 71028,22743
ZCTA5 71029,45357
ZCTA5 71030,49545
ZCTA5 71031,28825
ZCTA5 71032,45156
ZCTA5 71033,54010
ZCTA5 71034,51382
ZCTA5 71037,58229
ZCTA5 71038,25776
ZCTA5 71039,39750
ZCTA5 71040,23954
ZCTA5 71043,48132
ZCTA5 71044,51196
ZCTA5 71045,61035
ZCTA5 71046,44004
ZCTA5 71047,47160
ZCTA5 71048,74836
ZCTA5 71049,56882
ZCTA5 71051,70516
ZCTA5 71052,29066
ZCTA5 71055,29921
ZCTA5 71060,54007
ZCTA5 71061,42431
ZCTA5 71063,37303
ZCTA5 71064,34346
ZCTA5 71065,27847
ZCTA5 71067,50441
ZCTA5 71068,25554
ZCTA5 71069,34643
ZCTA5 71070,59063
ZCTA5 71071,34680
ZCTA5 71072,37813
ZCTA5 71073,31855
ZCTA5 71075,26318
ZCTA5 71078,73393
ZCTA5 71079,40648
ZCTA5 71082,25141
ZCTA5 71101,18957
ZCTA5 71103,36814
ZCTA5 71104,46519
ZCTA5 71105,53085
ZCTA5 71106,58970
ZCTA5 71107,40994
ZCTA5 71108,30821
ZCTA5 71109,25999
ZCTA5 71110,51414
ZCTA5 71111,54316
ZCTA5 71112,52072
ZCTA5 71115,50632
ZCTA5 71118,44799
ZCTA5 71119,38573
ZCTA5 71129,40012
ZCTA5 71201,46745
ZCTA5 71202,23370
ZCTA5 71203,47668
ZCTA5 71219,61157
ZCTA5 71220,31684
ZCTA5 71222,28512
ZCTA5 71223,31818
ZCTA5 71225,65061
ZCTA5 71226,39500
ZCTA5 71227,49442
ZCTA5 71229,73033
ZCTA5 71232,32818
ZCTA5 71234,62404
ZCTA5 71235,50208
ZCTA5 71237,32108
ZCTA5 71238,63494
ZCTA5 71241,52161
ZCTA5 71243,55847
ZCTA5 71245,23462
ZCTA5 71247,32639
ZCTA5 71251,37600
ZCTA5 71253,28333
ZCTA5 71254,20729
ZCTA5 71256,40052
ZCTA5 71259,48500
ZCTA5 71260,33344
ZCTA5 71261,25337
ZCTA5 71263,42538
ZCTA5 71264,74500
ZCTA5 71266,54147
ZCTA5 71268,64280
ZCTA5 71269,41195
ZCTA5 71270,36142
ZCTA5 71275,43409
ZCTA5 71276,63681
ZCTA5 71277,25875
ZCTA5 71280,56809
ZCTA5 71282,31654
ZCTA5 71286,50893
ZCTA5 71291,58561
ZCTA5 71292,41956
ZCTA5 71295,34565
ZCTA5 71301,33780
ZCTA5 71302,26879
ZCTA5 71303,59460
ZCTA5 71322,24607
ZCTA5 71323,23170
ZCTA5 71325,24067
ZCTA5 71326,43542
ZCTA5 71327,46786
ZCTA5 71328,62819
ZCTA5 71331,126771
ZCTA5 71334,35358
ZCTA5 71336,40666
ZCTA5 71340,23194
ZCTA5 71341,43750
ZCTA5 71342,51786
ZCTA5 71343,40833
ZCTA5 71346,47730
ZCTA5 71350,26421
ZCTA5 71351,39804
ZCTA5 71353,29801
ZCTA5 71354,38906
ZCTA5 71355,38770
ZCTA5 71356,27500
ZCTA5 71357,33438
ZCTA5 71358,57713
ZCTA5 71360,53673
ZCTA5 71362,42419
ZCTA5 71366,31222
ZCTA5 71368,41375
ZCTA5 71369,21827
ZCTA5 71371,65455
ZCTA5 71373,37689
ZCTA5 71375,24923
ZCTA5 71377,52284
ZCTA5 71378,26189
ZCTA5 71401,90156
ZCTA5 71403,66176
ZCTA5 71404,54392
ZCTA5 71405,60132
ZCTA5 71409,46500
ZCTA5 71410,43750
ZCTA5 71411,30844
ZCTA5 71414,13854
ZCTA5 71416,24497
ZCTA5 71417,32222
ZCTA5 71418,33309
ZCTA5 71419,52750
ZCTA5 71422,30000
ZCTA5 71423,54375
ZCTA5 71424,49843
ZCTA5 71426,25000
ZCTA5 71427,27647
ZCTA5 71429,46333
ZCTA5 71430,43103
ZCTA5 71432,60114
ZCTA5 71433,39949
ZCTA5 71435,45500
ZCTA5 71438,55455
ZCTA5 71439,42357
ZCTA5 71441,140129
ZCTA5 71446,49258
ZCTA5 71447,35904
ZCTA5 71449,31786
ZCTA5 71450,33295
ZCTA5 71454,41233
ZCTA5 71456,51222
ZCTA5 71457,30018
ZCTA5 71459,46264
ZCTA5 71461,40000
ZCTA5 71462,38920
ZCTA5 71463,41700
ZCTA5 71465,38571
ZCTA5 71466,51100
ZCTA5 71467,67917
ZCTA5 71468,24800
ZCTA5 71469,35301
ZCTA5 71474,76250
ZCTA5 71479,53866
ZCTA5 71480,12358
ZCTA5 71483,34357
ZCTA5 71485,83015
ZCTA5 71486,34035
ZCTA5 71601,29948
ZCTA5 71602,50932
ZCTA5 71603,43218
ZCTA5 71630,29167
ZCTA5 71631,37708
ZCTA5 71635,49979
ZCTA5 71638,33811
ZCTA5 71639,37419
ZCTA5 71640,24028
ZCTA5 71643,27000
ZCTA5 71644,38077
ZCTA5 71646,39569
ZCTA5 71647,50217
ZCTA5 71651,45469
ZCTA5 71652,47500
ZCTA5 71653,44955
ZCTA5 71654,29808
ZCTA5 71655,43197
ZCTA5 71658,35321
ZCTA5 71660,58889
ZCTA5 71661,32000
ZCTA5 71663,41750
ZCTA5 71665,44435
ZCTA5 71667,50105
ZCTA5 71670,35972
ZCTA5 71671,41388
ZCTA5 71674,32237
ZCTA5 71675,39792
ZCTA5 71676,32159
ZCTA5 71677,30179
ZCTA5 71701,39580
ZCTA5 71720,30694
ZCTA5 71724,62940
ZCTA5 71726,26228
ZCTA5 71730,46724
ZCTA5 71740,54282
ZCTA5 71742,35770
ZCTA5 71743,52396
ZCTA5 71744,51275
ZCTA5 71745,71250
ZCTA5 71747,39464
ZCTA5 71749,31673
ZCTA5 71751,38622
ZCTA5 71752,27734
ZCTA5 71753,36435
ZCTA5 71759,44313
ZCTA5 71762,47917
ZCTA5 71763,43264
ZCTA5 71764,52237
ZCTA5 71765,31721
ZCTA5 71766,41442
ZCTA5 71770,34643
ZCTA5 71801,50100
ZCTA5 71822,49554
ZCTA5 71823,36250
ZCTA5 71825,58281
ZCTA5 71826,30893
ZCTA5 71827,76094
ZCTA5 71832,48772
ZCTA5 71833,38108
ZCTA5 71834,55305
ZCTA5 71835,52986
ZCTA5 71836,47543
ZCTA5 71837,47450
ZCTA5 71838,31693
ZCTA5 71839,25871
ZCTA5 71841,50060
ZCTA5 71842,46076
ZCTA5 71845,31923
ZCTA5 71846,43170
ZCTA5 71847,31058
ZCTA5 71851,44531
ZCTA5 71852,41128
ZCTA5 71853,17370
ZCTA5 71854,44473
ZCTA5 71855,50625
ZCTA5 71857,38151
ZCTA5 71858,40788
ZCTA5 71859,31579
ZCTA5 71860,28307
ZCTA5 71861,45573
ZCTA5 71862,34455
ZCTA5 71865,51500
ZCTA5 71866,56932
ZCTA5 71901,46027
ZCTA5 71909,56595
ZCTA5 71913,48765
ZCTA5 71921,51838
ZCTA5 71922,30000
ZCTA5 71923,38597
ZCTA5 71929,55283
ZCTA5 71933,30677
ZCTA5 71935,34844
ZCTA5 71937,43077
ZCTA5 71940,45500
ZCTA5 71941,56438
ZCTA5 71943,32073
ZCTA5 71944,41000
ZCTA5 71945,21730
ZCTA5 71949,29904
ZCTA5 71950,51875
ZCTA5 71953,41037
ZCTA5 71956,40184
ZCTA5 71957,47944
ZCTA5 71958,36563
ZCTA5 71959,43438
ZCTA5 71960,40208
ZCTA5 71961,37197
ZCTA5 71962,29784
ZCTA5 71964,42037
ZCTA5 71965,26548
ZCTA5 71968,73211
ZCTA5 71969,36250
ZCTA5 71970,39643
ZCTA5 71971,38553
ZCTA5 71972,56683
ZCTA5 71973,34219
ZCTA5 72001,26789
ZCTA5 72002,69175
ZCTA5 72003,49375
ZCTA5 72004,29375
ZCTA5 72005,43125
ZCTA5 72006,33289
ZCTA5 72007,67545
ZCTA5 72010,40363
ZCTA5 72011,62944
ZCTA5 72012,63069
ZCTA5 72013,44937
ZCTA5 72015,59302
ZCTA5 72016,44127
ZCTA5 72017,26000
ZCTA5 72019,73066
ZCTA5 72020,38088
ZCTA5 72021,31533
ZCTA5 72022,73256
ZCTA5 72023,62839
ZCTA5 72024,47632
ZCTA5 72025,40893
ZCTA5 72026,51389
ZCTA5 72027,55625
ZCTA5 72029,28864
ZCTA5 72030,34833
ZCTA5 72031,37674
ZCTA5 72032,49051
ZCTA5 72034,52896
ZCTA5 72036,17850
ZCTA5 72039,62083
ZCTA5 72040,39625
ZCTA5 72041,49500
ZCTA5 72042,50152
ZCTA5 72044,51818
ZCTA5 72045,44769
ZCTA5 72046,48750
ZCTA5 72047,49286
ZCTA5 72051,41667
ZCTA5 72055,51437
ZCTA5 72057,91250
ZCTA5 72058,63125
ZCTA5 72060,38315
ZCTA5 72061,63750
ZCTA5 72063,43508
ZCTA5 72064,51373
ZCTA5 72065,65879
ZCTA5 72067,37134
ZCTA5 72068,52019
ZCTA5 72069,53719
ZCTA5 72070,56667
ZCTA5 72072,48125
ZCTA5 72073,62273
ZCTA5 72076,48078
ZCTA5 72079,48718
ZCTA5 72080,28750
ZCTA5 72081,43043
ZCTA5 72082,26440
ZCTA5 72083,31875
ZCTA5 72084,50469
ZCTA5 72085,38333
ZCTA5 72086,50161
ZCTA5 72087,61144
ZCTA5 72088,42500
ZCTA5 72101,52150
ZCTA5 72102,49420
ZCTA5 72103,54802
ZCTA5 72104,43610
ZCTA5 72106,46467
ZCTA5 72107,52420
ZCTA5 72110,40919
ZCTA5 72111,64891
ZCTA5 72112,36291
ZCTA5 72113,63852
ZCTA5 72114,23274
ZCTA5 72116,70071
ZCTA5 72117,33764
ZCTA5 72118,43595
ZCTA5 72120,64695
ZCTA5 72121,38362
ZCTA5 72123,26625
ZCTA5 72125,34205
ZCTA5 72126,54050
ZCTA5 72127,60769
ZCTA5 72128,58571
ZCTA5 72129,67759
ZCTA5 72130,38466
ZCTA5 72131,46771
ZCTA5 72132,57182
ZCTA5 72134,82995
ZCTA5 72135,72857
ZCTA5 72136,50685
ZCTA5 72137,42567
ZCTA5 72139,22500
ZCTA5 72140,55000
ZCTA5 72141,34632
ZCTA5 72142,61500
ZCTA5 72143,43415
ZCTA5 72150,58324
ZCTA5 72152,19058
ZCTA5 72153,46339
ZCTA5 72156,115673
ZCTA5 72157,55371
ZCTA5 72160,49437
ZCTA5 72166,62917
ZCTA5 72167,51313
ZCTA5 72170,47955
ZCTA5 72173,57680
ZCTA5 72175,32350
ZCTA5 72176,56897
ZCTA5 72179,41719
ZCTA5 72201,95417
ZCTA5 72202,43391
ZCTA5 72204,36121
ZCTA5 72205,54585
ZCTA5 72206,38919
ZCTA5 72207,74369
ZCTA5 72209,38614
ZCTA5 72210,53750
ZCTA5 72211,62940
ZCTA5 72212,103295
ZCTA5 72223,93380
ZCTA5 72227,72754
ZCTA5 72301,32620
ZCTA5 72315,43097
ZCTA5 72321,73125
ZCTA5 72322,24643
ZCTA5 72324,48859
ZCTA5 72326,36088
ZCTA5 72327,46944
ZCTA5 72330,41691
ZCTA5 72331,41577
ZCTA5 72332,16875
ZCTA5 72333,33920
ZCTA5 72335,37867
ZCTA5 72339,26440
ZCTA5 72340,57125
ZCTA5 72341,43621
ZCTA5 72342,35113
ZCTA5 72347,43036
ZCTA5 72348,41591
ZCTA5 72350,29231
ZCTA5 72351,31250
ZCTA5 72354,36119
ZCTA5 72355,56875
ZCTA5 72358,23867
ZCTA5 72359,29028
ZCTA5 72360,19306
ZCTA5 72364,72791
ZCTA5 72365,26382
ZCTA5 72366,36635
ZCTA5 72368,57955
ZCTA5 72370,36553
ZCTA5 72372,28269
ZCTA5 72373,24167
ZCTA5 72374,73556
ZCTA5 72376,33929
ZCTA5 72377,12315
ZCTA5 72384,35568
ZCTA5 72386,51090
ZCTA5 72390,23560
ZCTA5 72392,39758
ZCTA5 72394,33177
ZCTA5 72395,62616
ZCTA5 72396,46075
ZCTA5 72401,43330
ZCTA5 72404,59984
ZCTA5 72410,32955
ZCTA5 72411,52786
ZCTA5 72412,50673
ZCTA5 72413,61188
ZCTA5 72414,39375
ZCTA5 72415,49647
ZCTA5 72416,55825
ZCTA5 72417,58568
ZCTA5 72419,47880
ZCTA5 72421,24969
ZCTA5 72422,35963
ZCTA5 72426,51250
ZCTA5 72427,19861
ZCTA5 72429,48036
ZCTA5 72430,32026
ZCTA5 72431,50000
ZCTA5 72432,46578
ZCTA5 72433,31351
ZCTA5 72434,44750
ZCTA5 72435,72500
ZCTA5 72436,48611
ZCTA5 72437,50721
ZCTA5 72438,32083
ZCTA5 72440,46500
ZCTA5 72442,55734
ZCTA5 72443,45938
ZCTA5 72444,39231
ZCTA5 72445,51875
ZCTA5 72447,39547
ZCTA5 72449,36250
ZCTA5 72450,48543
ZCTA5 72453,39500
ZCTA5 72454,39491
ZCTA5 72455,45713
ZCTA5 72456,33988
ZCTA5 72457,52500
ZCTA5 72458,63667
ZCTA5 72459,35278
ZCTA5 72460,21409
ZCTA5 72461,42113
ZCTA5 72462,32750
ZCTA5 72464,31500
ZCTA5 72466,32321
ZCTA5 72469,38750
ZCTA5 72470,47500
ZCTA5 72471,45161
ZCTA5 72472,38532
ZCTA5 72473,43688
ZCTA5 72476,37184
ZCTA5 72478,26149
ZCTA5 72479,49243
ZCTA5 72482,27254
ZCTA5 72501,49739
ZCTA5 72512,34821
ZCTA5 72513,34464
ZCTA5 72519,36500
ZCTA5 72521,44272
ZCTA5 72522,41771
ZCTA5 72523,30703
ZCTA5 72524,17708
ZCTA5 72526,26875
ZCTA5 72527,92635
ZCTA5 72529,35078
ZCTA5 72530,35500
ZCTA5 72531,41061
ZCTA5 72532,39324
ZCTA5 72533,33173
ZCTA5 72534,39922
ZCTA5 72536,40250
ZCTA5 72537,43816
ZCTA5 72538,37028
ZCTA5 72540,57917
ZCTA5 72542,37277
ZCTA5 72543,49223
ZCTA5 72544,35596
ZCTA5 72550,62073
ZCTA5 72554,46422
ZCTA5 72555,51544
ZCTA5 72556,45972
ZCTA5 72560,34577
ZCTA5 72561,48047
ZCTA5 72562,33955
ZCTA5 72565,52794
ZCTA5 72567,27000
ZCTA5 72568,40833
ZCTA5 72571,48022
ZCTA5 72572,51542
ZCTA5 72576,31372
ZCTA5 72577,46827
ZCTA5 72578,86182
ZCTA5 72579,51667
ZCTA5 72581,36950
ZCTA5 72583,28036
ZCTA5 72584,45694
ZCTA5 72601,47147
ZCTA5 72611,48882
ZCTA5 72616,53913
ZCTA5 72617,75859
ZCTA5 72619,36563
ZCTA5 72623,54338
ZCTA5 72624,50781
ZCTA5 72626,30547
ZCTA5 72628,42950
ZCTA5 72629,29375
ZCTA5 72630,36167
ZCTA5 72631,47200
ZCTA5 72632,43944
ZCTA5 72633,51632
ZCTA5 72634,39177
ZCTA5 72635,38761
ZCTA5 72638,46648
ZCTA5 72639,46875
ZCTA5 72640,66250
ZCTA5 72641,30430
ZCTA5 72642,50253
ZCTA5 72644,36268
ZCTA5 72645,30964
ZCTA5 72648,71743
ZCTA5 72650,33788
ZCTA5 72651,60159
ZCTA5 72653,44832
ZCTA5 72655,36722
ZCTA5 72658,44286
ZCTA5 72660,67589
ZCTA5 72661,24902
ZCTA5 72662,45917
ZCTA5 72668,77527
ZCTA5 72669,33036
ZCTA5 72675,37708
ZCTA5 72677,40875
ZCTA5 72680,36667
ZCTA5 72682,46298
ZCTA5 72683,67159
ZCTA5 72685,38000
ZCTA5 72686,70484
ZCTA5 72687,38325
ZCTA5 72701,41851
ZCTA5 72703,49529
ZCTA5 72704,69778
ZCTA5 72712,87336
ZCTA5 72714,73098
ZCTA5 72715,69051
ZCTA5 72717,38929
ZCTA5 72718,131729
ZCTA5 72719,85106
ZCTA5 72721,81018
ZCTA5 72722,52500
ZCTA5 72727,61107
ZCTA5 72729,28000
ZCTA5 72730,62989
ZCTA5 72732,70071
ZCTA5 72734,55940
ZCTA5 72736,62821
ZCTA5 72738,73583
ZCTA5 72739,57639
ZCTA5 72740,40818
ZCTA5 72742,47073
ZCTA5 72744,50463
ZCTA5 72745,75434
ZCTA5 72751,90688
ZCTA5 72753,63361
ZCTA5 72756,53368
ZCTA5 72758,75513
ZCTA5 72760,51250
ZCTA5 72761,57225
ZCTA5 72762,63059
ZCTA5 72764,50183
ZCTA5 72768,51618
ZCTA5 72769,46575
ZCTA5 72773,53750
ZCTA5 72774,55625
ZCTA5 72776,30547
ZCTA5 72801,34511
ZCTA5 72802,56105
ZCTA5 72821,26149
ZCTA5 72823,47058
ZCTA5 72824,57098
ZCTA5 72830,37704
ZCTA5 72832,31667
ZCTA5 72833,48500
ZCTA5 72834,53486
ZCTA5 72835,28750
ZCTA5 72837,41655
ZCTA5 72838,33333
ZCTA5 72839,42206
ZCTA5 72840,32396
ZCTA5 72841,25982
ZCTA5 72842,39676
ZCTA5 72843,48068
ZCTA5 72845,60750
ZCTA5 72846,41004
ZCTA5 72847,50035
ZCTA5 72851,64442
ZCTA5 72852,38551
ZCTA5 72853,31806
ZCTA5 72854,39167
ZCTA5 72855,41176
ZCTA5 72856,45682
ZCTA5 72857,58482
ZCTA5 72858,53125
ZCTA5 72863,49231
ZCTA5 72865,51250
ZCTA5 72901,37728
ZCTA5 72903,50307
ZCTA5 72904,34671
ZCTA5 72908,54552
ZCTA5 72916,74489
ZCTA5 72921,50710
ZCTA5 72923,44361
ZCTA5 72926,27468
ZCTA5 72927,42110
ZCTA5 72928,35000
ZCTA5 72932,45364
ZCTA5 72933,43646
ZCTA5 72934,24518
ZCTA5 72935,37143
ZCTA5 72936,58875
ZCTA5 72937,45145
ZCTA5 72938,43563
ZCTA5 72940,54493
ZCTA5 72941,59571
ZCTA5 72943,48854
ZCTA5 72944,44265
ZCTA5 72945,31566
ZCTA5 72946,55679
ZCTA5 72947,36415
ZCTA5 72949,36028
ZCTA5 72950,54141
ZCTA5 72951,33558
ZCTA5 72952,47813
ZCTA5 72955,35561
ZCTA5 72956,50812
ZCTA5 72958,42417
ZCTA5 72959,43271
ZCTA5 73002,55536
ZCTA5 73003,66593
ZCTA5 73004,70333
ZCTA5 73005,43421
ZCTA5 73006,44777
ZCTA5 73007,133576
ZCTA5 73008,51988
ZCTA5 73009,51563
ZCTA5 73010,76730
ZCTA5 73011,29375
ZCTA5 73012,103259
ZCTA5 73013,92926
ZCTA5 73014,63882
ZCTA5 73015,37583
ZCTA5 73016,97813
ZCTA5 73017,41923
ZCTA5 73018,51359
ZCTA5 73020,81975
ZCTA5 73021,43681
ZCTA5 73024,49564
ZCTA5 73025,151347
ZCTA5 73026,87721
ZCTA5 73027,50417
ZCTA5 73028,49007
ZCTA5 73029,55469
ZCTA5 73030,50452
ZCTA5 73032,50625
ZCTA5 73033,46000
ZCTA5 73034,98537
ZCTA5 73036,46517
ZCTA5 73038,51042
ZCTA5 73040,48587
ZCTA5 73041,75781
ZCTA5 73042,49917
ZCTA5 73043,35833
ZCTA5 73044,57431
ZCTA5 73045,63480
ZCTA5 73047,55664
ZCTA5 73048,50000
ZCTA5 73049,64337
ZCTA5 73051,57813
ZCTA5 73052,46580
ZCTA5 73053,46250
ZCTA5 73054,50781
ZCTA5 73055,49944
ZCTA5 73056,62813
ZCTA5 73057,51486
ZCTA5 73059,60465
ZCTA5 73061,84886
ZCTA5 73062,51048
ZCTA5 73063,53611
ZCTA5 73064,81313
ZCTA5 73065,82359
ZCTA5 73066,57250
ZCTA5 73067,59343
ZCTA5 73068,69625
ZCTA5 73069,47791
ZCTA5 73071,50057
ZCTA5 73072,67864
ZCTA5 73073,60718
ZCTA5 73074,51806
ZCTA5 73075,44559
ZCTA5 73077,56135
ZCTA5 73078,84238
ZCTA5 73079,63214
ZCTA5 73080,60645
ZCTA5 73082,49596
ZCTA5 73084,35811
ZCTA5 73086,55412
ZCTA5 73089,87347
ZCTA5 73090,83125
ZCTA5 73092,45000
ZCTA5 73093,73170
ZCTA5 73095,65339
ZCTA5 73096,50308
ZCTA5 73098,53047
ZCTA5 73099,76507
ZCTA5 73102,57278
ZCTA5 73103,51990
ZCTA5 73104,53358
ZCTA5 73105,51792
ZCTA5 73106,40278
ZCTA5 73107,46392
ZCTA5 73108,29742
ZCTA5 73109,32277
ZCTA5 73110,43645
ZCTA5 73111,32624
ZCTA5 73112,48258
ZCTA5 73114,38523
ZCTA5 73115,43380
ZCTA5 73116,80722
ZCTA5 73117,25661
ZCTA5 73118,58387
ZCTA5 73119,38724
ZCTA5 73120,53114
ZCTA5 73121,60952
ZCTA5 73122,44571
ZCTA5 73127,38423
ZCTA5 73128,65568
ZCTA5 73129,35135
ZCTA5 73130,60258
ZCTA5 73131,92783
ZCTA5 73132,51398
ZCTA5 73134,53891
ZCTA5 73135,62500
ZCTA5 73139,45107
ZCTA5 73141,43963
ZCTA5 73142,82103
ZCTA5 73145,56808
ZCTA5 73149,37567
ZCTA5 73150,74586
ZCTA5 73151,183491
ZCTA5 73159,51143
ZCTA5 73160,67478
ZCTA5 73162,80363
ZCTA5 73165,108458
ZCTA5 73169,67875
ZCTA5 73170,81808
ZCTA5 73173,123104
ZCTA5 73179,92429
ZCTA5 73401,52663
ZCTA5 73425,11484
ZCTA5 73430,72039
ZCTA5 73432,56739
ZCTA5 73433,49700
ZCTA5 73434,45625
ZCTA5 73437,51458
ZCTA5 73438,41447
ZCTA5 73439,44330
ZCTA5 73440,40875
ZCTA5 73441,41500
ZCTA5 73442,60750
ZCTA5 73443,52788
ZCTA5 73446,50691
ZCTA5 73447,48185
ZCTA5 73448,48640
ZCTA5 73449,55502
ZCTA5 73450,42279
ZCTA5 73453,77292
ZCTA5 73455,48393
ZCTA5 73456,35938
ZCTA5 73458,48500
ZCTA5 73459,52143
ZCTA5 73460,39004
ZCTA5 73461,41042
ZCTA5 73463,55577
ZCTA5 73481,41364
ZCTA5 73487,24063
ZCTA5 73491,53750
ZCTA5 73501,41047
ZCTA5 73503,50444
ZCTA5 73505,52877
ZCTA5 73507,51182
ZCTA5 73520,48750
ZCTA5 73521,50460
ZCTA5 73526,64728
ZCTA5 73527,74023
ZCTA5 73528,56806
ZCTA5 73529,51744
ZCTA5 73530,40625
ZCTA5 73531,89375
ZCTA5 73532,61339
ZCTA5 73533,51514
ZCTA5 73537,45673
ZCTA5 73538,75409
