"Facility ID","Measure ID","Value","Footnote","Start Date","End Date"
330223,MSPB-1,N/A,1,07/01/2020,12/31/2020
330226,MSPB-1,0.934015,,07/01/2020,12/31/2020
330229,MSPB-1,N/A,1,07/01/2020,12/31/2020
330231,MSPB-1,N/A,1,07/01/2020,12/31/2020
330233,MSPB-1,0.974965,,07/01/2020,12/31/2020
330234,MSPB-1,1.028257,,07/01/2020,12/31/2020
330235,MSPB-1,0.917710,,07/01/2020,12/31/2020
330236,MSPB-1,1.122810,,07/01/2020,12/31/2020
330238,MSPB-1,N/A,1,07/01/2020,12/31/2020
330239,MSPB-1,1.045954,,07/01/2020,12/31/2020
330240,MSPB-1,N/A,1,07/01/2020,12/31/2020
330241,MSPB-1,1.144610,,07/01/2020,12/31/2020
330245,MSPB-1,0.943600,,07/01/2020,12/31/2020
330246,MSPB-1,0.957918,,07/01/2020,12/31/2020
330250,MSPB-1,0.932499,,07/01/2020,12/31/2020
330259,MSPB-1,1.122468,,07/01/2020,12/31/2020
330261,MSPB-1,1.015125,,07/01/2020,12/31/2020
330264,MSPB-1,0.989604,,07/01/2020,12/31/2020
330265,MSPB-1,N/A,1,07/01/2020,12/31/2020
330267,MSPB-1,1.082070,,07/01/2020,12/31/2020
330270,MSPB-1,0.945748,,07/01/2020,12/31/2020
330273,MSPB-1,1.108579,,07/01/2020,12/31/2020
330276,MSPB-1,0.827019,,07/01/2020,12/31/2020
330277,MSPB-1,0.961874,,07/01/2020,12/31/2020
330279,MSPB-1,0.939345,,07/01/2020,12/31/2020
330285,MSPB-1,0.950157,,07/01/2020,12/31/2020
330286,MSPB-1,1.074121,,07/01/2020,12/31/2020
330304,MSPB-1,0.999596,,07/01/2020,12/31/2020
330307,MSPB-1,1.114832,,07/01/2020,12/31/2020
330331,MSPB-1,1.049927,,07/01/2020,12/31/2020
330332,MSPB-1,1.151959,,07/01/2020,12/31/2020
330350,MSPB-1,1.046737,,07/01/2020,12/31/2020
330385,MSPB-1,N/A,1,07/01/2020,12/31/2020
330386,MSPB-1,1.070357,,07/01/2020,12/31/2020
330393,MSPB-1,0.981773,,07/01/2020,12/31/2020
330394,MSPB-1,0.941560,,07/01/2020,12/31/2020
330395,MSPB-1,1.046522,,07/01/2020,12/31/2020
330396,MSPB-1,N/A,1,07/01/2020,12/31/2020
330399,MSPB-1,N/A,1,07/01/2020,12/31/2020
330401,MSPB-1,1.048986,,07/01/2020,12/31/2020
330406,MSPB-1,N/A,1,07/01/2020,12/31/2020
340001,MSPB-1,0.942476,,07/01/2020,12/31/2020
340002,MSPB-1,1.027518,,07/01/2020,12/31/2020
340003,MSPB-1,0.894720,,07/01/2020,12/31/2020
340004,MSPB-1,0.982276,,07/01/2020,12/31/2020
340008,MSPB-1,0.872563,,07/01/2020,12/31/2020
340010,MSPB-1,0.917867,,07/01/2020,12/31/2020
340013,MSPB-1,0.898869,,07/01/2020,12/31/2020
340014,MSPB-1,0.947301,,07/01/2020,12/31/2020
340015,MSPB-1,0.909061,,07/01/2020,12/31/2020
340016,MSPB-1,0.954319,,07/01/2020,12/31/2020
340017,MSPB-1,0.985046,,07/01/2020,12/31/2020
340020,MSPB-1,N/A,1,07/01/2020,12/31/2020
340021,MSPB-1,0.951411,,07/01/2020,12/31/2020
340023,MSPB-1,1.085296,,07/01/2020,12/31/2020
340024,MSPB-1,1.014814,,07/01/2020,12/31/2020
340027,MSPB-1,1.007548,,07/01/2020,12/31/2020
340028,MSPB-1,1.008406,,07/01/2020,12/31/2020
340030,MSPB-1,0.944519,,07/01/2020,12/31/2020
340032,MSPB-1,0.903268,,07/01/2020,12/31/2020
340039,MSPB-1,1.014368,,07/01/2020,12/31/2020
340040,MSPB-1,0.974220,,07/01/2020,12/31/2020
340041,MSPB-1,1.058453,,07/01/2020,12/31/2020
340042,MSPB-1,0.917007,,07/01/2020,12/31/2020
340047,MSPB-1,1.046740,,07/01/2020,12/31/2020
340049,MSPB-1,0.940291,,07/01/2020,12/31/2020
340050,MSPB-1,0.942961,,07/01/2020,12/31/2020
340051,MSPB-1,0.906363,,07/01/2020,12/31/2020
340053,MSPB-1,0.942726,,07/01/2020,12/31/2020
340060,MSPB-1,0.882548,,07/01/2020,12/31/2020
340061,MSPB-1,0.962536,,07/01/2020,12/31/2020
340064,MSPB-1,1.066455,,07/01/2020,12/31/2020
340068,MSPB-1,0.986241,,07/01/2020,12/31/2020
340069,MSPB-1,1.028408,,07/01/2020,12/31/2020
340070,MSPB-1,0.870831,,07/01/2020,12/31/2020
340071,MSPB-1,0.882499,,07/01/2020,12/31/2020
340073,MSPB-1,0.926465,,07/01/2020,12/31/2020
340075,MSPB-1,0.972173,,07/01/2020,12/31/2020
340084,MSPB-1,N/A,1,07/01/2020,12/31/2020
340085,MSPB-1,0.875834,,07/01/2020,12/31/2020
340087,MSPB-1,0.915824,,07/01/2020,12/31/2020
340090,MSPB-1,0.950756,,07/01/2020,12/31/2020
340091,MSPB-1,0.928503,,07/01/2020,12/31/2020
340096,MSPB-1,0.869277,,07/01/2020,12/31/2020
340097,MSPB-1,0.870462,,07/01/2020,12/31/2020
340098,MSPB-1,0.927150,,07/01/2020,12/31/2020
340099,MSPB-1,0.974204,,07/01/2020,12/31/2020
340107,MSPB-1,0.901548,,07/01/2020,12/31/2020
340109,MSPB-1,0.984349,,07/01/2020,12/31/2020
340113,MSPB-1,0.981272,,07/01/2020,12/31/2020
340114,MSPB-1,0.947565,,07/01/2020,12/31/2020
340115,MSPB-1,0.918053,,07/01/2020,12/31/2020
340116,MSPB-1,N/A,1,07/01/2020,12/31/2020
340119,MSPB-1,0.952432,,07/01/2020,12/31/2020
340120,MSPB-1,0.897422,,07/01/2020,12/31/2020
340123,MSPB-1,0.861232,,07/01/2020,12/31/2020
340126,MSPB-1,0.918503,,07/01/2020,12/31/2020
340127,MSPB-1,0.899311,,07/01/2020,12/31/2020
340129,MSPB-1,0.980181,,07/01/2020,12/31/2020
340130,MSPB-1,0.976358,,07/01/2020,12/31/2020
340131,MSPB-1,0.892527,,07/01/2020,12/31/2020
340132,MSPB-1,0.890985,,07/01/2020,12/31/2020
340133,MSPB-1,0.912989,,07/01/2020,12/31/2020
340141,MSPB-1,0.967864,,07/01/2020,12/31/2020
340142,MSPB-1,0.893251,,07/01/2020,12/31/2020
340143,MSPB-1,0.928201,,07/01/2020,12/31/2020
340144,MSPB-1,0.895515,,07/01/2020,12/31/2020
340145,MSPB-1,1.025475,,07/01/2020,12/31/2020
340147,MSPB-1,0.942784,,07/01/2020,12/31/2020
340148,MSPB-1,0.902189,,07/01/2020,12/31/2020
340151,MSPB-1,0.907526,,07/01/2020,12/31/2020
340155,MSPB-1,0.953621,,07/01/2020,12/31/2020
340158,MSPB-1,0.889971,,07/01/2020,12/31/2020
340159,MSPB-1,0.712886,,07/01/2020,12/31/2020
340166,MSPB-1,0.825894,,07/01/2020,12/31/2020
340168,MSPB-1,1.172485,,07/01/2020,12/31/2020
340171,MSPB-1,0.914381,,07/01/2020,12/31/2020
340173,MSPB-1,0.940890,,07/01/2020,12/31/2020
340183,MSPB-1,0.943709,,07/01/2020,12/31/2020
340184,MSPB-1,0.931114,,07/01/2020,12/31/2020
340186,MSPB-1,0.933006,,07/01/2020,12/31/2020
340187,MSPB-1,0.905590,,07/01/2020,12/31/2020
340188,MSPB-1,0.945827,,07/01/2020,12/31/2020
340190,MSPB-1,0.904241,,07/01/2020,12/31/2020
350002,MSPB-1,0.920903,,07/01/2020,12/31/2020
350006,MSPB-1,0.975834,,07/01/2020,12/31/2020
350011,MSPB-1,1.048670,,07/01/2020,12/31/2020
350015,MSPB-1,0.933577,,07/01/2020,12/31/2020
350019,MSPB-1,1.018386,,07/01/2020,12/31/2020
350063,MSPB-1,N/A,1,07/01/2020,12/31/2020
350064,MSPB-1,N/A,1,07/01/2020,12/31/2020
350070,MSPB-1,0.999115,,07/01/2020,12/31/2020
360001,MSPB-1,1.048608,,07/01/2020,12/31/2020
360002,MSPB-1,0.957197,,07/01/2020,12/31/2020
360003,MSPB-1,1.115307,,07/01/2020,12/31/2020
360006,MSPB-1,0.995337,,07/01/2020,12/31/2020
360008,MSPB-1,1.041108,,07/01/2020,12/31/2020
360009,MSPB-1,1.028679,,07/01/2020,12/31/2020
360010,MSPB-1,0.993390,,07/01/2020,12/31/2020
360011,MSPB-1,0.976994,,07/01/2020,12/31/2020
360012,MSPB-1,1.001196,,07/01/2020,12/31/2020
360013,MSPB-1,0.904496,,07/01/2020,12/31/2020
360014,MSPB-1,0.949800,,07/01/2020,12/31/2020
360016,MSPB-1,1.023691,,07/01/2020,12/31/2020
360017,MSPB-1,0.977456,,07/01/2020,12/31/2020
360020,MSPB-1,1.068618,,07/01/2020,12/31/2020
360025,MSPB-1,1.086662,,07/01/2020,12/31/2020
360026,MSPB-1,N/A,1,07/01/2020,12/31/2020
360027,MSPB-1,1.008996,,07/01/2020,12/31/2020
360029,MSPB-1,0.974574,,07/01/2020,12/31/2020
360032,MSPB-1,0.887373,,07/01/2020,12/31/2020
360035,MSPB-1,0.991216,,07/01/2020,12/31/2020
360036,MSPB-1,1.011004,,07/01/2020,12/31/2020
360037,MSPB-1,1.054606,,07/01/2020,12/31/2020
360039,MSPB-1,0.927999,,07/01/2020,12/31/2020
360040,MSPB-1,1.028138,,07/01/2020,12/31/2020
360041,MSPB-1,1.076710,,07/01/2020,12/31/2020
360044,MSPB-1,0.909339,,07/01/2020,12/31/2020
360046,MSPB-1,0.909867,,07/01/2020,12/31/2020
360048,MSPB-1,1.064438,,07/01/2020,12/31/2020
360051,MSPB-1,1.033568,,07/01/2020,12/31/2020
360054,MSPB-1,1.100519,,07/01/2020,12/31/2020
360055,MSPB-1,1.139978,,07/01/2020,12/31/2020
360056,MSPB-1,1.027487,,07/01/2020,12/31/2020
360058,MSPB-1,0.986936,,07/01/2020,12/31/2020
360059,MSPB-1,0.941262,,07/01/2020,12/31/2020
360064,MSPB-1,1.065544,,07/01/2020,12/31/2020
360065,MSPB-1,0.969554,,07/01/2020,12/31/2020
360066,MSPB-1,1.010780,,07/01/2020,12/31/2020
360068,MSPB-1,1.014510,,07/01/2020,12/31/2020
360070,MSPB-1,1.040010,,07/01/2020,12/31/2020
360071,MSPB-1,1.123476,,07/01/2020,12/31/2020
360072,MSPB-1,0.969267,,07/01/2020,12/31/2020
360075,MSPB-1,1.029975,,07/01/2020,12/31/2020
360076,MSPB-1,1.077791,,07/01/2020,12/31/2020
360077,MSPB-1,1.032251,,07/01/2020,12/31/2020
360078,MSPB-1,0.948897,,07/01/2020,12/31/2020
360079,MSPB-1,1.032689,,07/01/2020,12/31/2020
360081,MSPB-1,1.100790,,07/01/2020,12/31/2020
360082,MSPB-1,1.069277,,07/01/2020,12/31/2020
360084,MSPB-1,1.036646,,07/01/2020,12/31/2020
360085,MSPB-1,0.992323,,07/01/2020,12/31/2020
360086,MSPB-1,0.975032,,07/01/2020,12/31/2020
360087,MSPB-1,0.976583,,07/01/2020,12/31/2020
360089,MSPB-1,0.942229,,07/01/2020,12/31/2020
360090,MSPB-1,1.063732,,07/01/2020,12/31/2020
360091,MSPB-1,1.048903,,07/01/2020,12/31/2020
360092,MSPB-1,0.833040,,07/01/2020,12/31/2020
360095,MSPB-1,0.972020,,07/01/2020,12/31/2020
360096,MSPB-1,0.966999,,07/01/2020,12/31/2020
360098,MSPB-1,1.043609,,07/01/2020,12/31/2020
360107,MSPB-1,0.984057,,07/01/2020,12/31/2020
360109,MSPB-1,0.941454,,07/01/2020,12/31/2020
360112,MSPB-1,1.028679,,07/01/2020,12/31/2020
360118,MSPB-1,1.038844,,07/01/2020,12/31/2020
360121,MSPB-1,0.978861,,07/01/2020,12/31/2020
360123,MSPB-1,1.046151,,07/01/2020,12/31/2020
360125,MSPB-1,0.993799,,07/01/2020,12/31/2020
360131,MSPB-1,1.205734,,07/01/2020,12/31/2020
360132,MSPB-1,1.038155,,07/01/2020,12/31/2020
360133,MSPB-1,0.958850,,07/01/2020,12/31/2020
360134,MSPB-1,1.070436,,07/01/2020,12/31/2020
360137,MSPB-1,1.026290,,07/01/2020,12/31/2020
360143,MSPB-1,0.983134,,07/01/2020,12/31/2020
360144,MSPB-1,1.010847,,07/01/2020,12/31/2020
360145,MSPB-1,1.087719,,07/01/2020,12/31/2020
360147,MSPB-1,1.015417,,07/01/2020,12/31/2020
360148,MSPB-1,0.983981,,07/01/2020,12/31/2020
360150,MSPB-1,1.062520,,07/01/2020,12/31/2020
360152,MSPB-1,0.972422,,07/01/2020,12/31/2020
360155,MSPB-1,0.959412,,07/01/2020,12/31/2020
360156,MSPB-1,0.969598,,07/01/2020,12/31/2020
360159,MSPB-1,1.010365,,07/01/2020,12/31/2020
360161,MSPB-1,1.126435,,07/01/2020,12/31/2020
360163,MSPB-1,1.016656,,07/01/2020,12/31/2020
360170,MSPB-1,0.900944,,07/01/2020,12/31/2020
360172,MSPB-1,1.133819,,07/01/2020,12/31/2020
360174,MSPB-1,0.948825,,07/01/2020,12/31/2020
360175,MSPB-1,1.003330,,07/01/2020,12/31/2020
360179,MSPB-1,1.035573,,07/01/2020,12/31/2020
360180,MSPB-1,0.970671,,07/01/2020,12/31/2020
360185,MSPB-1,0.957784,,07/01/2020,12/31/2020
360189,MSPB-1,0.864099,,07/01/2020,12/31/2020
360192,MSPB-1,1.019647,,07/01/2020,12/31/2020
360197,MSPB-1,0.915573,,07/01/2020,12/31/2020
360203,MSPB-1,1.063958,,07/01/2020,12/31/2020
360210,MSPB-1,0.891299,,07/01/2020,12/31/2020
360211,MSPB-1,1.026785,,07/01/2020,12/31/2020
360218,MSPB-1,0.974506,,07/01/2020,12/31/2020
360230,MSPB-1,0.993028,,07/01/2020,12/31/2020
360234,MSPB-1,1.048523,,07/01/2020,12/31/2020
360236,MSPB-1,0.978977,,07/01/2020,12/31/2020
360239,MSPB-1,1.063782,,07/01/2020,12/31/2020
360245,MSPB-1,N/A,1,07/01/2020,12/31/2020
360247,MSPB-1,N/A,1,07/01/2020,12/31/2020
360259,MSPB-1,0.905582,,07/01/2020,12/31/2020
360262,MSPB-1,0.981371,,07/01/2020,12/31/2020
360263,MSPB-1,0.987635,,07/01/2020,12/31/2020
360266,MSPB-1,0.938348,,07/01/2020,12/31/2020
360270,MSPB-1,0.877739,,07/01/2020,12/31/2020
360276,MSPB-1,0.985312,,07/01/2020,12/31/2020
360348,MSPB-1,0.926789,,07/01/2020,12/31/2020
360351,MSPB-1,0.956933,,07/01/2020,12/31/2020
360352,MSPB-1,N/A,1,07/01/2020,12/31/2020
360354,MSPB-1,1.090484,,07/01/2020,12/31/2020
360355,MSPB-1,N/A,1,07/01/2020,12/31/2020
360358,MSPB-1,N/A,1,07/01/2020,12/31/2020
360359,MSPB-1,0.983604,,07/01/2020,12/31/2020
360360,MSPB-1,0.930057,,07/01/2020,12/31/2020
360361,MSPB-1,N/A,1,07/01/2020,12/31/2020
360364,MSPB-1,0.906926,,07/01/2020,12/31/2020
360365,MSPB-1,0.960548,,07/01/2020,12/31/2020
360367,MSPB-1,1.091138,,07/01/2020,12/31/2020
360368,MSPB-1,0.952996,,07/01/2020,12/31/2020
370001,MSPB-1,0.993910,,07/01/2020,12/31/2020
370002,MSPB-1,1.034189,,07/01/2020,12/31/2020
370004,MSPB-1,N/A,1,07/01/2020,12/31/2020
370006,MSPB-1,1.034791,,07/01/2020,12/31/2020
370008,MSPB-1,1.046407,,07/01/2020,12/31/2020
370013,MSPB-1,1.142991,,07/01/2020,12/31/2020
370014,MSPB-1,1.007370,,07/01/2020,12/31/2020
370015,MSPB-1,N/A,1,07/01/2020,12/31/2020
370016,MSPB-1,N/A,1,07/01/2020,12/31/2020
370018,MSPB-1,1.026499,,07/01/2020,12/31/2020
370019,MSPB-1,N/A,1,07/01/2020,12/31/2020
370020,MSPB-1,N/A,1,07/01/2020,12/31/2020
370022,MSPB-1,1.037022,,07/01/2020,12/31/2020
370023,MSPB-1,N/A,1,07/01/2020,12/31/2020
370025,MSPB-1,1.181863,,07/01/2020,12/31/2020
370026,MSPB-1,0.993552,,07/01/2020,12/31/2020
370028,MSPB-1,1.037766,,07/01/2020,12/31/2020
370029,MSPB-1,N/A,1,07/01/2020,12/31/2020
370030,MSPB-1,N/A,1,07/01/2020,12/31/2020
370034,MSPB-1,N/A,1,07/01/2020,12/31/2020
370037,MSPB-1,0.986973,,07/01/2020,12/31/2020
370039,MSPB-1,0.912948,,07/01/2020,12/31/2020
370041,MSPB-1,N/A,1,07/01/2020,12/31/2020
370047,MSPB-1,0.947879,,07/01/2020,12/31/2020
370049,MSPB-1,N/A,1,07/01/2020,12/31/2020
370054,MSPB-1,N/A,1,07/01/2020,12/31/2020
370056,MSPB-1,0.878883,,07/01/2020,12/31/2020
370057,MSPB-1,N/A,1,07/01/2020,12/31/2020
370078,MSPB-1,1.133300,,07/01/2020,12/31/2020
370083,MSPB-1,N/A,1,07/01/2020,12/31/2020
370089,MSPB-1,N/A,1,07/01/2020,12/31/2020
370091,MSPB-1,1.058029,,07/01/2020,12/31/2020
370093,MSPB-1,1.047745,,07/01/2020,12/31/2020
370094,MSPB-1,0.970558,,07/01/2020,12/31/2020
370097,MSPB-1,N/A,1,07/01/2020,12/31/2020
370099,MSPB-1,N/A,1,07/01/2020,12/31/2020
370100,MSPB-1,N/A,1,07/01/2020,12/31/2020
370106,MSPB-1,1.086411,,07/01/2020,12/31/2020
370112,MSPB-1,N/A,1,07/01/2020,12/31/2020
370113,MSPB-1,N/A,1,07/01/2020,12/31/2020
370114,MSPB-1,1.055345,,07/01/2020,12/31/2020
370139,MSPB-1,N/A,1,07/01/2020,12/31/2020
370149,MSPB-1,N/A,1,07/01/2020,12/31/2020
370153,MSPB-1,N/A,1,07/01/2020,12/31/2020
370158,MSPB-1,N/A,1,07/01/2020,12/31/2020
370166,MSPB-1,N/A,1,07/01/2020,12/31/2020
370171,MSPB-1,N/A,1,07/01/2020,12/31/2020
370172,MSPB-1,N/A,1,07/01/2020,12/31/2020
370173,MSPB-1,N/A,1,07/01/2020,12/31/2020
370178,MSPB-1,N/A,1,07/01/2020,12/31/2020
370180,MSPB-1,N/A,1,07/01/2020,12/31/2020
370183,MSPB-1,N/A,1,07/01/2020,12/31/2020
370190,MSPB-1,N/A,1,07/01/2020,12/31/2020
370192,MSPB-1,N/A,1,07/01/2020,12/31/2020
370199,MSPB-1,N/A,1,07/01/2020,12/31/2020
370201,MSPB-1,N/A,1,07/01/2020,12/31/2020
370202,MSPB-1,0.911213,,07/01/2020,12/31/2020
370203,MSPB-1,N/A,1,07/01/2020,12/31/2020
370206,MSPB-1,N/A,1,07/01/2020,12/31/2020
370210,MSPB-1,1.013732,,07/01/2020,12/31/2020
370211,MSPB-1,N/A,1,07/01/2020,12/31/2020
370212,MSPB-1,N/A,1,07/01/2020,12/31/2020
370215,MSPB-1,0.943491,,07/01/2020,12/31/2020
370216,MSPB-1,N/A,1,07/01/2020,12/31/2020
370218,MSPB-1,1.014428,,07/01/2020,12/31/2020
370220,MSPB-1,N/A,1,07/01/2020,12/31/2020
370222,MSPB-1,0.971073,,07/01/2020,12/31/2020
370225,MSPB-1,N/A,1,07/01/2020,12/31/2020
370227,MSPB-1,N/A,1,07/01/2020,12/31/2020
370228,MSPB-1,N/A,1,07/01/2020,12/31/2020
370229,MSPB-1,N/A,1,07/01/2020,12/31/2020
370234,MSPB-1,0.952863,,07/01/2020,12/31/2020
370235,MSPB-1,N/A,1,07/01/2020,12/31/2020
370236,MSPB-1,N/A,1,07/01/2020,12/31/2020
370237,MSPB-1,N/A,1,07/01/2020,12/31/2020
370240,MSPB-1,N/A,1,07/01/2020,12/31/2020
380001,MSPB-1,0.916063,,07/01/2020,12/31/2020
380002,MSPB-1,0.941183,,07/01/2020,12/31/2020
380004,MSPB-1,0.909647,,07/01/2020,12/31/2020
380005,MSPB-1,0.998219,,07/01/2020,12/31/2020
380007,MSPB-1,0.961024,,07/01/2020,12/31/2020
380009,MSPB-1,0.979973,,07/01/2020,12/31/2020
380014,MSPB-1,0.901282,,07/01/2020,12/31/2020
380017,MSPB-1,0.946184,,07/01/2020,12/31/2020
380018,MSPB-1,0.953604,,07/01/2020,12/31/2020
380020,MSPB-1,0.912465,,07/01/2020,12/31/2020
380021,MSPB-1,0.989654,,07/01/2020,12/31/2020
380022,MSPB-1,0.883852,,07/01/2020,12/31/2020
380025,MSPB-1,0.906758,,07/01/2020,12/31/2020
380027,MSPB-1,0.936360,,07/01/2020,12/31/2020
380029,MSPB-1,0.738364,,07/01/2020,12/31/2020
380033,MSPB-1,N/A,1,07/01/2020,12/31/2020
380037,MSPB-1,0.857326,,07/01/2020,12/31/2020
380038,MSPB-1,0.983969,,07/01/2020,12/31/2020
380040,MSPB-1,0.942888,,07/01/2020,12/31/2020
380047,MSPB-1,0.950724,,07/01/2020,12/31/2020
380050,MSPB-1,0.760193,,07/01/2020,12/31/2020
380051,MSPB-1,0.929130,,07/01/2020,12/31/2020
380052,MSPB-1,0.986493,,07/01/2020,12/31/2020
380056,MSPB-1,N/A,1,07/01/2020,12/31/2020
380060,MSPB-1,0.989830,,07/01/2020,12/31/2020
380061,MSPB-1,0.949512,,07/01/2020,12/31/2020
380071,MSPB-1,0.890804,,07/01/2020,12/31/2020
380075,MSPB-1,0.900249,,07/01/2020,12/31/2020
380082,MSPB-1,0.980277,,07/01/2020,12/31/2020
380089,MSPB-1,0.880679,,07/01/2020,12/31/2020
380090,MSPB-1,0.834306,,07/01/2020,12/31/2020
380091,MSPB-1,0.800921,,07/01/2020,12/31/2020
380102,MSPB-1,0.943264,,07/01/2020,12/31/2020
380103,MSPB-1,N/A,1,07/01/2020,12/31/2020
390001,MSPB-1,0.964436,,07/01/2020,12/31/2020
390002,MSPB-1,0.947398,,07/01/2020,12/31/2020
390003,MSPB-1,0.812870,,07/01/2020,12/31/2020
390004,MSPB-1,0.987572,,07/01/2020,12/31/2020
390006,MSPB-1,0.946984,,07/01/2020,12/31/2020
390009,MSPB-1,0.958810,,07/01/2020,12/31/2020
390012,MSPB-1,N/A,1,07/01/2020,12/31/2020
390013,MSPB-1,0.927082,,07/01/2020,12/31/2020
390016,MSPB-1,0.937481,,07/01/2020,12/31/2020
390026,MSPB-1,0.994835,,07/01/2020,12/31/2020
390027,MSPB-1,1.001250,,07/01/2020,12/31/2020
390028,MSPB-1,1.016148,,07/01/2020,12/31/2020
390030,MSPB-1,1.150080,,07/01/2020,12/31/2020
390032,MSPB-1,0.915633,,07/01/2020,12/31/2020
390035,MSPB-1,0.958779,,07/01/2020,12/31/2020
390036,MSPB-1,0.927922,,07/01/2020,12/31/2020
390037,MSPB-1,0.963612,,07/01/2020,12/31/2020
390039,MSPB-1,0.865538,,07/01/2020,12/31/2020
390041,MSPB-1,0.977701,,07/01/2020,12/31/2020
390042,MSPB-1,1.001935,,07/01/2020,12/31/2020
390044,MSPB-1,1.040509,,07/01/2020,12/31/2020
390045,MSPB-1,1.047648,,07/01/2020,12/31/2020
390046,MSPB-1,0.985880,,07/01/2020,12/31/2020
390048,MSPB-1,0.965888,,07/01/2020,12/31/2020
390049,MSPB-1,0.982425,,07/01/2020,12/31/2020
390050,MSPB-1,1.024118,,07/01/2020,12/31/2020
390052,MSPB-1,0.791398,,07/01/2020,12/31/2020
390056,MSPB-1,0.977348,,07/01/2020,12/31/2020
390057,MSPB-1,0.986154,,07/01/2020,12/31/2020
390058,MSPB-1,0.975757,,07/01/2020,12/31/2020
390062,MSPB-1,0.836417,,07/01/2020,12/31/2020
390063,MSPB-1,0.937711,,07/01/2020,12/31/2020
390065,MSPB-1,0.982882,,07/01/2020,12/31/2020
390066,MSPB-1,1.024880,,07/01/2020,12/31/2020
390067,MSPB-1,1.004638,,07/01/2020,12/31/2020
390068,MSPB-1,1.015415,,07/01/2020,12/31/2020
390070,MSPB-1,1.046368,,07/01/2020,12/31/2020
390071,MSPB-1,N/A,1,07/01/2020,12/31/2020
390072,MSPB-1,N/A,1,07/01/2020,12/31/2020
390073,MSPB-1,0.977554,,07/01/2020,12/31/2020
390076,MSPB-1,1.009279,,07/01/2020,12/31/2020
390079,MSPB-1,0.977481,,07/01/2020,12/31/2020
390081,MSPB-1,1.072506,,07/01/2020,12/31/2020
390086,MSPB-1,1.006359,,07/01/2020,12/31/2020
390090,MSPB-1,1.201269,,07/01/2020,12/31/2020
390091,MSPB-1,1.082793,,07/01/2020,12/31/2020
390093,MSPB-1,0.970235,,07/01/2020,12/31/2020
390096,MSPB-1,N/A,1,07/01/2020,12/31/2020
390097,MSPB-1,1.027690,,07/01/2020,12/31/2020
390100,MSPB-1,1.035888,,07/01/2020,12/31/2020
390101,MSPB-1,N/A,1,07/01/2020,12/31/2020
390102,MSPB-1,0.939755,,07/01/2020,12/31/2020
390104,MSPB-1,N/A,1,07/01/2020,12/31/2020
390107,MSPB-1,0.982273,,07/01/2020,12/31/2020
390110,MSPB-1,1.010131,,07/01/2020,12/31/2020
390111,MSPB-1,N/A,1,07/01/2020,12/31/2020
390112,MSPB-1,0.887200,,07/01/2020,12/31/2020
390113,MSPB-1,1.010745,,07/01/2020,12/31/2020
390114,MSPB-1,1.009147,,07/01/2020,12/31/2020
390115,MSPB-1,1.004727,,07/01/2020,12/31/2020
390116,MSPB-1,0.909047,,07/01/2020,12/31/2020
390117,MSPB-1,0.956311,,07/01/2020,12/31/2020
390119,MSPB-1,1.090788,,07/01/2020,12/31/2020
390123,MSPB-1,0.959249,,07/01/2020,12/31/2020
390125,MSPB-1,1.052836,,07/01/2020,12/31/2020
390127,MSPB-1,0.983166,,07/01/2020,12/31/2020
390133,MSPB-1,0.978674,,07/01/2020,12/31/2020
390137,MSPB-1,1.199226,,07/01/2020,12/31/2020
390138,MSPB-1,0.826002,,07/01/2020,12/31/2020
390139,MSPB-1,N/A,1,07/01/2020,12/31/2020
390142,MSPB-1,1.031744,,07/01/2020,12/31/2020
390145,MSPB-1,0.897056,,07/01/2020,12/31/2020
390146,MSPB-1,0.973911,,07/01/2020,12/31/2020
390147,MSPB-1,0.977066,,07/01/2020,12/31/2020
390151,MSPB-1,0.963505,,07/01/2020,12/31/2020
390153,MSPB-1,N/A,1,07/01/2020,12/31/2020
390156,MSPB-1,0.955710,,07/01/2020,12/31/2020
390157,MSPB-1,1.278373,,07/01/2020,12/31/2020
390160,MSPB-1,1.089550,,07/01/2020,12/31/2020
390162,MSPB-1,0.825658,,07/01/2020,12/31/2020
390163,MSPB-1,0.990317,,07/01/2020,12/31/2020
390164,MSPB-1,0.972263,,07/01/2020,12/31/2020
390168,MSPB-1,0.961099,,07/01/2020,12/31/2020
390173,MSPB-1,0.980983,,07/01/2020,12/31/2020
390174,MSPB-1,0.938145,,07/01/2020,12/31/2020
390178,MSPB-1,0.867230,,07/01/2020,12/31/2020
390179,MSPB-1,0.914688,,07/01/2020,12/31/2020
390180,MSPB-1,1.043068,,07/01/2020,12/31/2020
390183,MSPB-1,0.902431,,07/01/2020,12/31/2020
390184,MSPB-1,N/A,1,07/01/2020,12/31/2020
390185,MSPB-1,0.979745,,07/01/2020,12/31/2020
390192,MSPB-1,N/A,1,07/01/2020,12/31/2020
390194,MSPB-1,0.915669,,07/01/2020,12/31/2020
390195,MSPB-1,N/A,1,07/01/2020,12/31/2020
390198,MSPB-1,0.995826,,07/01/2020,12/31/2020
390199,MSPB-1,0.870288,,07/01/2020,12/31/2020
390201,MSPB-1,1.049514,,07/01/2020,12/31/2020
390203,MSPB-1,N/A,1,07/01/2020,12/31/2020
390204,MSPB-1,1.061410,,07/01/2020,12/31/2020
390211,MSPB-1,1.099711,,07/01/2020,12/31/2020
390217,MSPB-1,0.989823,,07/01/2020,12/31/2020
